,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
11579,2020-06-21,#JusticeFor #SayTheirNames rally in White Plains today. Great event promoted by Westchester clergy of all faiths  ⁦@WestchesterRoc1⁩ powerful messages of #Transformation #BlackLivesMatter #8minutesand46seconds ⁦@LoriPH⁩ @Mimirocah1⁩ ⁦⁦@kiersten_hardy⁩ https://t.co/HsAHK9c8aA,rally white plains today great event promoted westchester clergy faiths ⁦ powerful messages ⁦ ⁦⁦ ,1,en,"['rally', 'white', 'plains', 'today', 'great', 'event', 'promoted', 'westchester', 'clergy', 'faiths', 'powerful', 'messages']","[('rally', 'RB'), ('white', 'JJ'), ('plains', 'NNS'), ('today', 'NN'), ('great', 'JJ'), ('event', 'NN'), ('promoted', 'VBD'), ('westchester', 'JJR'), ('clergy', 'JJ'), ('faiths', 'NNS'), ('powerful', 'JJ'), ('messages', 'NNS')]", rally white plain today great event promote westchester clergy faith powerful message,0.2895769
11580,2020-06-21,"If I walk across a black person interacting with police I’m stopping and recording. 

They can be helping grandma cross the street and I’m gonna be right there recording. 

Too many innocent blacks dying. 

IM WATCHING. 

#BlackLivesMatter https://t.co/h3VmId8ozQ",walk across black person interacting police i’m stopping recording helping grandma cross street i’m gonna right recording many innocent blacks dying im watching ,1,en,"['walk', 'across', 'black', 'person', 'interacting', 'police', 'stopping', 'recording', 'helping', 'grandma', 'cross', 'street', 'gon', 'right', 'recording', 'many', 'innocent', 'blacks', 'dying', 'watching']","[('walk', 'NN'), ('across', 'IN'), ('black', 'JJ'), ('person', 'NN'), ('interacting', 'VBG'), ('police', 'NNS'), ('stopping', 'VBG'), ('recording', 'VBG'), ('helping', 'VBG'), ('grandma', 'NN'), ('cross', 'NN'), ('street', 'NN'), ('gon', 'NNS'), ('right', 'RB'), ('recording', 'VBG'), ('many', 'JJ'), ('innocent', 'JJ'), ('blacks', 'NNS'), ('dying', 'VBG'), ('watching', 'VBG')]", walk across black person interact police stop record help grandma cross street gon right record many innocent black die watch,0.5876557
11581,2020-06-21,"Ad Agency Encourages Clients to Join Facebook Ad Boycott - WSJ

“Social platforms ‘must have a zero tolerance policy for hate,’ Dentsu unit 360i tells clients.”

Imagine.

#BlackLivesMatter https://t.co/AkuoDLQo1T",ad agency encourages clients join facebook ad boycott wsj “social platforms ‘must zero tolerance policy hate’ dentsu unit tells clients” imagine ,1,en,"['agency', 'encourages', 'clients', 'join', 'facebook', 'boycott', 'wsj', 'social', 'platforms', 'must', 'zero', 'tolerance', 'policy', 'hate', 'dentsu', 'unit', 'tells', 'clients', 'imagine']","[('agency', 'NN'), ('encourages', 'VBZ'), ('clients', 'NNS'), ('join', 'VB'), ('facebook', 'NN'), ('boycott', 'NN'), ('wsj', 'VBP'), ('social', 'JJ'), ('platforms', 'NNS'), ('must', 'MD'), ('zero', 'VB'), ('tolerance', 'NN'), ('policy', 'NN'), ('hate', 'VBP'), ('dentsu', 'NNS'), ('unit', 'NN'), ('tells', 'VBZ'), ('clients', 'NNS'), ('imagine', 'VB')]", agency encourage client join facebook boycott wsj social platform must zero tolerance policy hate dentsu unit tell client imagine,0.19850525
11582,2020-06-21,The first way to stop racism is until you have a black car with a white tire.. think about it #BlackLivesMatter,first way stop racism black car white tire think ,1,en,"['first', 'way', 'stop', 'racism', 'black', 'car', 'white', 'tire', 'think']","[('first', 'JJ'), ('way', 'NN'), ('stop', 'JJ'), ('racism', 'NN'), ('black', 'JJ'), ('car', 'NN'), ('white', 'JJ'), ('tire', 'NN'), ('think', 'NN')]", first way stop racism black car white tire think,0.5245027
11584,2020-06-21,"@JuanHinojosAZ @armoneejacksonn He doesn't speak for this white gay either. He wants to divide us, ain't gonna happen. #blacklivesmatter",doesnt speak white gay either wants divide us aint gonna happen ,1,en,"['doesnt', 'speak', 'white', 'gay', 'either', 'wants', 'divide', 'aint', 'gon', 'happen']","[('doesnt', 'NN'), ('speak', 'JJ'), ('white', 'JJ'), ('gay', 'NN'), ('either', 'CC'), ('wants', 'VBZ'), ('divide', 'JJ'), ('aint', 'NN'), ('gon', 'NN'), ('happen', 'VB')]", doesnt speak white gay either want divide aint gon happen,0.7892391
11585,2020-06-21,One post every day. Respect and support #BlackLivesMatter https://t.co/AQjfPMddtj,one post every day respect support ,1,en,"['one', 'post', 'every', 'day', 'respect', 'support']","[('one', 'CD'), ('post', 'NN'), ('every', 'DT'), ('day', 'NN'), ('respect', 'VB'), ('support', 'NN')]", one post every day respect support,0.06835759
11587,2020-06-21,"@suziegeewizz Agreed. That's it. 
If the @Conservatives nor the @EHRC won't do anything to call their racists out  - we will. Gonna report every single one. 
Theirs, will NOT be the voices of Britain's future in the world 🤚 #BlackLivesMatter",agreed thats wont anything call racists gonna report every single one voices britains future world ,1,en,"['agreed', 'thats', 'wont', 'anything', 'call', 'racists', 'gon', 'report', 'every', 'single', 'one', 'voices', 'britains', 'future', 'world']","[('agreed', 'VBN'), ('thats', 'NNS'), ('wont', 'VBP'), ('anything', 'NN'), ('call', 'JJ'), ('racists', 'VBZ'), ('gon', 'JJ'), ('report', 'NN'), ('every', 'DT'), ('single', 'JJ'), ('one', 'CD'), ('voices', 'NNS'), ('britains', 'VBZ'), ('future', 'JJ'), ('world', 'NN')]", agree thats wont anything call racists gon report every single one voice britains future world,0.4085461
11588,2020-06-21,#BlackLivesMatter protesters march through central London as demonstrations against racism and police brutality continue https://t.co/6DBIpE8UAD,protesters march central london demonstrations racism police brutality continue ,1,en,"['protesters', 'march', 'central', 'london', 'demonstrations', 'racism', 'police', 'brutality', 'continue']","[('protesters', 'NNS'), ('march', 'VBP'), ('central', 'JJ'), ('london', 'JJ'), ('demonstrations', 'NNS'), ('racism', 'NN'), ('police', 'NN'), ('brutality', 'NN'), ('continue', 'VBP')]", protester march central london demonstration racism police brutality continue,0.38036868
11589,2020-06-21,This is happening in #Florissant right now. Four men are covering up the #BLACKLIVESMATTER mural that was put up yesterday with a #blueline in front of #FlorissantPD on #Lindbergh. #StLouisMo https://t.co/PlGl9QcCcK,happening right four men covering mural put yesterday front ,1,en,"['happening', 'right', 'four', 'men', 'covering', 'mural', 'put', 'yesterday', 'front']","[('happening', 'VBG'), ('right', 'RB'), ('four', 'CD'), ('men', 'NNS'), ('covering', 'VBG'), ('mural', 'JJ'), ('put', 'VBN'), ('yesterday', 'NN'), ('front', 'NN')]", happen right four men cover mural put yesterday front,0.14897524
11590,2020-06-21,"@EliseStefanik Does your dad know? Hopefully he can pronounce your name. 
#NY21 #EmptysburgAddress #ImpeachBarr #BlackLivesMatter https://t.co/lCvpOnMKlq",dad know hopefully pronounce name ,1,en,"['dad', 'know', 'hopefully', 'pronounce', 'name']","[('dad', 'NN'), ('know', 'VBP'), ('hopefully', 'RB'), ('pronounce', 'JJ'), ('name', 'NN')]", dad know hopefully pronounce name,0.077801585
11591,2020-06-21,"Three people dead after Reading stabbings in England

#Readinguk #Readingattack #Reading #Readingstabbings #UK #stabbings #England #Dead #blm #BlackLivesMatter #London #BlackLivesMatterUK #SummerSolstice #londonprotests

https://t.co/Wl6LChnH3K https://t.co/N7RdDtlkF9",three people dead reading stabbings england ,1,en,"['three', 'people', 'dead', 'reading', 'stabbings', 'england']","[('three', 'CD'), ('people', 'NNS'), ('dead', 'JJ'), ('reading', 'VBG'), ('stabbings', 'NNS'), ('england', 'NN')]", three people dead read stabbings england,0.44506913
11592,2020-06-21,I’ve said it before but every time I listen to this song I feel every word. Anthem for 2020. We have come together❤️ Thank you @theblancos &amp; @JoynerLucas #TogetherWeRise #BlackLivesMatter #LGBTQRights,i’ve said every time listen song feel every word anthem come together thank amp ,1,en,"['said', 'every', 'time', 'listen', 'song', 'feel', 'every', 'word', 'anthem', 'come', 'together', 'thank', 'amp']","[('said', 'VBD'), ('every', 'DT'), ('time', 'NN'), ('listen', 'VBZ'), ('song', 'JJ'), ('feel', 'NN'), ('every', 'DT'), ('word', 'NN'), ('anthem', 'VBZ'), ('come', 'VBN'), ('together', 'RB'), ('thank', 'JJ'), ('amp', 'NN')]", say every time listen song feel every word anthem come together thank amp,0.17651783
11593,2020-06-21,"Real Father's Day all about the kids🙏
#blessed #family #faith #hillsongny #blacklivesmatter #fitness #healthylifestyle @ Brooklyn, New York https://t.co/78XSnR9YoQ",real fathers day kids brooklyn new york ,1,en,"['real', 'fathers', 'day', 'kids', 'brooklyn', 'new', 'york']","[('real', 'JJ'), ('fathers', 'NNS'), ('day', 'NN'), ('kids', 'NNS'), ('brooklyn', 'VBD'), ('new', 'JJ'), ('york', 'NN')]", real father day kid brooklyn new york,0.27695218
11594,2020-06-21,"Please see this and share to let as many people know how to keep their ears and their hearing safe! Mask&amp;*Earplugs* @Vegalteno
@Lin_Manuel @JasCephasJones
@DaveedDiggs @StephanieJBlock  @ARamosofficial @traciethoms #StaySafe #BlackLivesMatter https://t.co/EGp0VyKTyF",please see share let many people know keep ears hearing safe maskampearplugs ,1,en,"['please', 'see', 'share', 'let', 'many', 'people', 'know', 'keep', 'ears', 'hearing', 'safe', 'maskampearplugs']","[('please', 'NN'), ('see', 'VB'), ('share', 'NN'), ('let', 'VB'), ('many', 'JJ'), ('people', 'NNS'), ('know', 'VBP'), ('keep', 'VB'), ('ears', 'NNS'), ('hearing', 'VBG'), ('safe', 'JJ'), ('maskampearplugs', 'NNS')]", please see share let many people know keep ear hear safe maskampearplugs,0.1655078
11595,2020-06-21,"#BlackLivesMatter and #AllLivesMatter

I love what these men have to say about countering racism!

MLK Jr.’s I have a Dream: https://t.co/Wo43cnbnl2

MLK on Nonviolence: https://t.co/yWnIemjuEv

Current African American celebrities who counter racism: https://t.co/vygswWUYca",love men say countering racism mlk jr’s dream mlk nonviolence current african american celebrities counter racism ,1,en,"['love', 'men', 'say', 'countering', 'racism', 'mlk', 'dream', 'mlk', 'nonviolence', 'current', 'african', 'american', 'celebrities', 'counter', 'racism']","[('love', 'IN'), ('men', 'NNS'), ('say', 'VBP'), ('countering', 'VBG'), ('racism', 'NN'), ('mlk', 'JJ'), ('dream', 'NN'), ('mlk', 'NN'), ('nonviolence', 'NN'), ('current', 'JJ'), ('african', 'JJ'), ('american', 'JJ'), ('celebrities', 'NNS'), ('counter', 'VBP'), ('racism', 'NN')]", love men say counter racism mlk dream mlk nonviolence current african american celebrity counter racism,0.6262059
11596,2020-06-21,"@mschlapp So you are saying that although people will risk their health and safety for #BlackLivesMatter protests, they will not for the president, correct?",saying although people risk health safety protests president correct ,1,en,"['saying', 'although', 'people', 'risk', 'health', 'safety', 'protests', 'president', 'correct']","[('saying', 'VBG'), ('although', 'IN'), ('people', 'NNS'), ('risk', 'VBP'), ('health', 'NN'), ('safety', 'NN'), ('protests', 'NNS'), ('president', 'NN'), ('correct', 'VBP')]", say although people risk health safety protest president correct,0.1850633
11598,2020-06-21,Rest In Peace to the black fathers who were murdered by police. #BlackLivesMatter #BlackFathersMatter,rest peace black fathers murdered police ,1,en,"['rest', 'peace', 'black', 'fathers', 'murdered', 'police']","[('rest', 'NN'), ('peace', 'NN'), ('black', 'JJ'), ('fathers', 'NNS'), ('murdered', 'VBD'), ('police', 'NNS')]", rest peace black father murder police,0.7205947
11599,2020-06-21,@RuthHecht @DorisSkull @mshedbristol Solidarity Bristol #BlackLivesMatter 🤍🖤❤🧡💛💚💙💜🤎,solidarity bristol ,1,en,"['solidarity', 'bristol']","[('solidarity', 'NN'), ('bristol', 'NN')]", solidarity bristol,0.07538116
11600,2020-06-21,Children's March for Black Lives today in Washington Heights. Many kids and teens gave powerful speeches. #BlackLivesMatter #nycprotests #FathersDay #GeorgeFloydProtests https://t.co/8fVG8k8tuq,childrens march black lives today washington heights many kids teens gave powerful speeches ,1,en,"['childrens', 'march', 'black', 'lives', 'today', 'washington', 'heights', 'many', 'kids', 'teens', 'gave', 'powerful', 'speeches']","[('childrens', 'NNS'), ('march', 'VBP'), ('black', 'JJ'), ('lives', 'NNS'), ('today', 'NN'), ('washington', 'VBP'), ('heights', 'NNS'), ('many', 'JJ'), ('kids', 'NNS'), ('teens', 'NNS'), ('gave', 'VBD'), ('powerful', 'JJ'), ('speeches', 'NNS')]", childrens march black life today washington height many kid teen give powerful speech,0.7034598
11602,2020-06-21,"@MollyJongFast I was afraid people were hating on Oreos. I bought my son two packages of the Mega Stuffed Ones yesterday. Phew! 
#oreo #GeorgeFloyd #BlackLivesMatter",afraid people hating oreos bought son two packages mega stuffed ones yesterday phew ,1,en,"['afraid', 'people', 'hating', 'oreos', 'bought', 'son', 'two', 'packages', 'mega', 'stuffed', 'ones', 'yesterday', 'phew']","[('afraid', 'JJ'), ('people', 'NNS'), ('hating', 'VBG'), ('oreos', 'JJ'), ('bought', 'VBD'), ('son', 'NN'), ('two', 'CD'), ('packages', 'NNS'), ('mega', 'VBP'), ('stuffed', 'VBN'), ('ones', 'NNS'), ('yesterday', 'NN'), ('phew', 'VBP')]", afraid people hat oreos buy son two package mega stuff one yesterday phew,0.28195
11603,2020-06-21,@audreylinhz I’m so sorry to read about your aunt’s friend’s sister’s fish’s funeral. 😉You are awesome and just got a follower in me. A lot of melted snowflake puddles in your wake from all your primo  burns. 👍 💜#tiktokteens #BlackLivesMatter #NoJusticeNoPeace #TrumpMeltdown https://t.co/MHYNlDJzjt,i’m sorry read aunt’s friend’s sister’s fish’s funeral awesome got follower lot melted snowflake puddles wake primo burns ,1,en,"['sorry', 'read', 'aunt', 'friend', 'sister', 'fish', 'funeral', 'awesome', 'got', 'follower', 'lot', 'melted', 'snowflake', 'puddles', 'wake', 'primo', 'burns']","[('sorry', 'NN'), ('read', 'VBD'), ('aunt', 'NN'), ('friend', 'NN'), ('sister', 'NN'), ('fish', 'JJ'), ('funeral', 'JJ'), ('awesome', 'NN'), ('got', 'VBD'), ('follower', 'JJR'), ('lot', 'NN'), ('melted', 'VBD'), ('snowflake', 'JJ'), ('puddles', 'NNS'), ('wake', 'VBP'), ('primo', 'NN'), ('burns', 'NNS')]", sorry read aunt friend sister fish funeral awesome get follower lot melt snowflake puddle wake primo burn,0.4204958
11604,2020-06-21,"As I watch all of these #BlackLivesMatter and #antifa protesters tear down what they deem to be symbols of hate, allow me to point out two of the biggest hate symbols out there. Tear down these symbols! https://t.co/RLbmkTIk5b",watch protesters tear deem symbols hate allow point two biggest hate symbols tear symbols ,1,en,"['watch', 'protesters', 'tear', 'deem', 'symbols', 'hate', 'allow', 'point', 'two', 'biggest', 'hate', 'symbols', 'tear', 'symbols']","[('watch', 'NN'), ('protesters', 'NNS'), ('tear', 'VBP'), ('deem', 'JJ'), ('symbols', 'NNS'), ('hate', 'VBP'), ('allow', 'JJ'), ('point', 'NN'), ('two', 'CD'), ('biggest', 'JJS'), ('hate', 'NN'), ('symbols', 'NNS'), ('tear', 'VBP'), ('symbols', 'NNS')]", watch protester tear deem symbol hate allow point two big hate symbol tear symbol,0.46898964
11605,2020-06-21,@WWLP22News This is not against he or she first amendment rights. Majority(if not ALL teachers) sign a contract. This is a legitimate reason to be fired!! #BlackLivesMatter,first amendment rights majorityif teachers sign contract legitimate reason fired ,1,en,"['first', 'amendment', 'rights', 'majorityif', 'teachers', 'sign', 'contract', 'legitimate', 'reason', 'fired']","[('first', 'RB'), ('amendment', 'NN'), ('rights', 'NNS'), ('majorityif', 'NN'), ('teachers', 'NNS'), ('sign', 'VBP'), ('contract', 'NN'), ('legitimate', 'JJ'), ('reason', 'NN'), ('fired', 'VBD')]", first amendment right majorityif teacher sign contract legitimate reason fire,0.15855202
11606,2020-06-21,"You can change. #father #positivevibes #loveyourself #positivity #mentalhealthawareness #mentalhealth #lovemyself #blacklivesmatter #gaming @ Halifax, Nova Scotia https://t.co/RihwC7on8D",change halifax nova scotia ,1,en,"['change', 'halifax', 'nova', 'scotia']","[('change', 'NN'), ('halifax', 'NN'), ('nova', 'JJ'), ('scotia', 'NN')]", change halifax nova scotia,0.13366523
11607,2020-06-21,"#fathersday2020
#BlackLivesMatter 
Uptown W 172nd to Ft Tryon Park children and families march.
@FortWashChurch 
@BlueNYNow 
@RJackson_NYC 
@ManhattanTimes 
@UptownBronxDSA https://t.co/QAjIVTeKjl",uptown w nd ft tryon park children families march ,1,en,"['uptown', 'tryon', 'park', 'children', 'families', 'march']","[('uptown', 'JJ'), ('tryon', 'NN'), ('park', 'NN'), ('children', 'NNS'), ('families', 'NNS'), ('march', 'VBP')]", uptown tryon park child family march,0.18311107
